instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
409,97.0,0.0,90.48780487804878,0.1471090249626631,1
410,97.0,0.0,90.51094890510949,0.14716679968076601,1
411,97.0,0.0,90.53398058252428,0.14722428616919617,1
412,97.0,0.0,90.55690072639226,0.1472814865794907,1
413,97.0,0.0,90.57971014492753,0.14733840304182508,1
414,97.0,0.0,90.60240963855422,0.14739503766527975,1
415,97.0,0.0,90.625,0.14745139253809686,1
416,97.0,0.0,90.64748201438849,0.1475074697279447,1
417,97.0,0.0,90.66985645933015,0.14756327128215888,1
418,97.0,0.0,90.69212410501193,0.14761879922800034,1
419,97.0,0.0,90.71428571428571,0.14767405557290003,1
420,97.0,0.0,90.73634204275535,0.14772904230469827,1
421,97.0,0.0,90.75829383886256,0.14778376139188004,1
422,97.0,0.0,90.78014184397163,0.14783821478382111,1
423,97.0,0.0,90.80188679245283,0.14789240441100784,1
424,97.0,0.0,90.8235294117647,0.147946332185267,1
425,97.0,0.0,90.84507042253522,0.14799999999999994,1
426,97.0,0.0,90.86651053864169,0.148053409730394,1
427,97.0,0.0,90.88785046728972,0.14810656323364285,1
428,97.0,0.0,90.9090909090909,0.1481594623491676,1
429,97.0,0.0,90.93023255813954,0.14821210889882075,1
430,97.0,0.0,90.95127610208816,0.14826450468710403,1
431,97.0,0.0,90.97222222222221,0.14831665150136458,1
432,97.0,0.0,90.99307159353349,0.14836855111200833,1
433,97.0,0.0,91.01382488479263,0.14842020527269079,1
434,97.0,0.0,91.0344827586207,0.1484716157205242,1
435,97.0,0.0,91.05504587155964,0.14852278417626458,1
436,97.0,0.0,91.07551487414187,0.14857371234450698,1
437,97.0,0.0,90.8675799086758,0.14423875348019352,1
438,97.0,0.0,90.8883826879271,0.14429121387846588,1
439,97.0,0.0,90.9090909090909,0.14434342943264156,1
440,97.0,0.0,90.702947845805,0.15706293706293753,1
441,97.0,0.0,90.49773755656109,0.15317945442934022,1
442,97.0,0.0,90.51918735891647,0.15323351385791556,1
443,97.0,0.0,90.54054054054053,0.1532873229204495,1
